0.76832,0.61931,0.63465,0.71931,0.73713,0.76832,0.76832,0.76832,0.76832,0.76832,0.75842,0.75842,0.75842,0.75842,0.75842,0.75842
0.66683,0.75693,0.74901,0.64455,0.82277,0.66683,0.66683,0.66683,0.66683,0.66683,0.67574,0.67574,0.67574,0.67574,0.67574,0.67574
0.6703,0.68663,0.67475,0.60693,0.73168,0.6703,0.6703,0.6703,0.6703,0.6703,0.65693,0.65693,0.65693,0.65693,0.65693,0.65693
0.61485,0.7604,0.74604,0.5599,0.80149,0.61485,0.61485,0.61485,0.61485,0.61485,0.58861,0.58861,0.58861,0.58861,0.58861,0.58861
0.67327,0.76782,0.78861,0.61188,0.81931,0.67327,0.67327,0.67327,0.67327,0.67327,0.65792,0.65792,0.65792,0.65792,0.65792,0.65792
