0.88564,0.97327,0.93762,0.40297,0.84356,0.88564,0.88564,0.88564,0.88564,0.88564,0.83267,0.83267,0.83267,0.83267,0.83267,0.83267
0.81089,0.88713,0.88218,0.55396,0.80495,0.81089,0.81089,0.81089,0.81089,0.81089,0.81436,0.81436,0.81436,0.81436,0.81436,0.81436
0.73911,0.9,0.8797,0.51485,0.75446,0.73911,0.73911,0.73911,0.73911,0.73911,0.77277,0.77277,0.77277,0.77277,0.77277,0.77277
0.74554,0.89059,0.86584,0.49505,0.71436,0.74554,0.74554,0.74554,0.74554,0.74554,0.73614,0.73614,0.73614,0.73614,0.73614,0.73614
0.72426,0.90545,0.88218,0.56386,0.79703,0.72426,0.72426,0.72426,0.72426,0.72426,0.82228,0.82228,0.82228,0.82228,0.82228,0.82228
